ID do NOX;Latitude;Longitude
18000041;-22,485909;-44,547541
18000042;-23,451405;-46,464951
18000043;-23,45107;-46,464149
18000044;-23,418199;-46,379998
18000045;-22,93113;-45,362309
18000046;-22,983012;-45,464377
18000047;-22,486243;-44,548062
18000048;-23,420405;-46,388136
18000049;-22,487935;-44,550255
18000050;0;0
18000051;-46,463001;-46,463001
18000052;-23,418085;-46,379235
18000053;-23,451318;-46,464332
18000054;0;0
18000055;-22,9828;-45,4636
18000056;-46,455502;-46,455502
18000057;-23,450058;-46,461789
18000058;-22,929884;-45,359625
18000059;-22,467506;-44,503935
18000060;-46,452202;-46,452202
18000061;-22,929464;-45,359887
18000062;-22,467605;-44,504383
18000063;-22,956653;-45,413832
18000064;-22,930007;-45,359835
18000065;-22,488661;-44,551661
18000066;-23,451095;-46,463797
18000067;-22,486404;-44,548323
18000068;-22,467539;-44,503687
18000069;-23,422646;-46,39475
18000070;-22,927581;-45,355026
18000071;-23,436077;-46,428302
18000072;0;0
18000073;-22,486561;-44,548575
18000074;-22,983186;-45,465086
18000075;-46,4636;-46,4636
18000076;-46,465401;-46,465401
18000077;0;0
18000078;-22,92942;-45,359019
18000079;-22,904516;-45,308614
18000080;-23,450691;-46,462775
18000081;-22,931275;-45,36264
18000082;-23,450915;-46,46331
18000083;-23,450019;-46,461172
18000084;-23,418353;-46,380563
18000085;-23,419627;-46,385329
18000086;-22,904339;-45,308335
18000087;-22,927616;-45,355235
18000088;-23,451206;-46,464065
18000089;-22,982258;-45,463092
18000090;-23,418732;-46,381081
18000091;-46,462799;-46,462799
18000092;-46,461102;-46,461102
18000093;-22,98247;-45,463126
18000094;-23,418043;-46,379437
18000095;-22,929636;-45,359319
18000096;-22,982246;-45,463104
18000097;-23,451653;-46,465132
18000098;-23,418889;-46,382515
18000099;-22,504871;-44,675175
18000100;-22,980556;-45,462218
18000101;-23,41812;-46,379716
18000102;-23,418819;-46,382252
18000103;-22,930976;-45,361937
18000104;-46,4636;-46,4636
18000105;-23,418278;-46,38028
18000106;-23,420327;-46,387855
18000107;-22,504676;-44,612711
18000108;-22,927283;-45,355374
18000109;-23,420014;-46,386734
18000110;-23,023079;-45,537906
18000111;-23,419473;-46,384767
18000112;-22,874001;-45,257041
18000113;-23,450719;-46,463399
18000114;0;0
18000115;0;0
18000116;-23,419782;-46,385892
18000117;0;0
18000118;-23,418742;-46,38197
18000119;-22,980223;-45,461433
18000120;-23,416713;-46,373722
18000121;-22,504716;-44,611927
18000122;-23,451517;-46,465216
18000123;-22,904705;-45,308878
18000124;-22,93093;-45,361709
18000125;-23,419705;-46,385611
18000126;-22,5047;-44,611923
18000127;-22,504684;-44,612903
18000128;-23,432179;-46,419929
18000129;-23,415796;-46,370087
18000130;-23,432161;-46,419332
18000131;-23,416428;-46,372337
18000132;-23,417798;-46,378594
18000133;-23,451294;-46,464684
18000134;-22,982462;-45,463148
18000135;-23,418432;-46,380845
18000136;-23,415003;-46,36696
18000137;-22,980336;-45,461613
18000138;-23,415956;-46,370645
18000139;0;0
18000140;-22,980346;-45,461944
18000141;-23,427977;-46,409885
18000142;-46,454399;-46,454399
18000143;-23,4289;-46,412102
18000144;-23,429872;-46,414722
18000145;-23,415653;-46,369513
18000146;-23,429648;-46,413513
18000147;-23,415715;-46,369792
18000148;-22,857928;-45,233028
18000149;-23,429119;-46,412365
18000150;-46,448898;-46,448898
18000151;-22,504691;-44,612913
18000152;-23,452768;-46,467943
18000153;-22,504699;-44,611928
18000154;-22,929521;-45,360117
18000155;-23,416516;-46,372604
18000156;-23,416601;-46,372871
18000157;-22,930828;-45,362461
18000158;-46,4547;-46,4547
18000159;-23,429552;-46,41391
18000160;-23,029062;-45,546123
18000161;-22,873779;-45,257054
18000162;-23,023199;-45,538101
18000163;-22,504699;-44,612121
18000164;-23,416743;-46,373454
18000165;0;0
18000166;-23,431629;-46,41868
18000167;-22,504693;-44,612907
18000168;-22,504703;-44,611936
18000169;-22,504691;-44,612318
18000170;-23,435957;-46,428033
18000171;-23,179415;-45,841395
18000172;-22,857717;-45,232868
18000173;-23,431292;-46,417879
18000174;-23,419395;-46,384486
18000175;0;0
18000176;0;0
18000177;-23,45023;-46,463028
18000178;-23,449914;-46,461549
18000179;-22,873783;-45,257085
18000180;0;0
18000181;-22,504685;-44,612518
18000182;-23,450355;-46,461975
18000183;-23,416946;-46,374569
18000184;-23,431754;-46,41894
18000185;-22,504681;-44,612883
18000186;0;0
18000187;-23,274217;-45,973683
18000188;0;0
18000189;-23,417419;-46,376527
18000190;-22,927361;-45,355554
18000191;-23,44856;-46,457698
18000192;-22,516704;-44,704475
18000193;-22,927295;-45,355644
18000194;-22,927282;-45,35563
18000195;-23,448904;-46,458495
18000196;-22,516557;-44,70425
18000197;-23,432485;-46,420105
18000198;-22,488862;-44,552339
18000199;-22,504682;-44,612516
18000200;-22,504688;-44,612706
18000201;-22,50469;-44,612504
18000202;-22,504689;-44,612124
18000203;-22,930461;-45,361978
18000204;0;0
18000205;-23,431311;-46,417533
18000206;0;0
18000207;0;0
18000208;-23,416828;-46,373732
18000209;-22,874012;-45,256988
18000210;-23,278;-45,979301
18000211;-22,46748;-44,50319
18000212;-23,45342;-46,470726
18000213;-23,279547;-45,981867
18000214;-22,488536;-44,551054
18000215;-23,30164;-46,024082
18000216;-22,457747;-44,416567
18000217;-23,278601;-45,9813
18000218;0;0
18000219;-23,449465;-46,460481
18000220;-22,449488;-44,31797
18000221;-22,45039;-44,328084
18000222;-22,459512;-44,436573
18000223;-23,418971;-46,382786
18000224;-22,504692;-44,612317
18000225;0;0
18000226;-23,279567;-45,981883
18000227;-22,459474;-44,436019
18000228;-22,630101;-43,910189
18000229;-23,4137;-46,361099
18000230;-22,449532;-44,317258
18000231;-22,630774;-43,909182
18000232;-23,415246;-46,368102
18000233;-23,403532;-46,332118
18000234;-22,630546;-43,909531
18000235;-23,426527;-46,40503
18000236;-22,667384;-43,851356
18000237;-23,4541;-46,4538
18000238;-23,431517;-46,418413
18000239;-22,630423;-43,909759
18000240;-23,431086;-46,416999
18000241;-22,489752;-44,555959
18000242;-22,45764;-44,415983
18000243;-46,450401;-46,450401
18000244;-22,489627;-44,554899
18000245;-23,42347;-46,39753
18000246;-23,278459;-45,980033
18000247;-23,432597;-46,420372
18000248;0;0
18000249;-23,450395;-46,46259
18000250;-23,279378;-45,981603
18000251;-22,467478;-44,503055
18000252;-22,450221;-44,327721
18000253;0;0
18000254;-46,4517;-46,4517
18000255;-23,420097;-46,387012
18000256;-23,428596;-46,411251
18000257;-46,4688;-46,4688
18000258;0;0
18000259;-23,415615;-46,37036
18000260;0;0
18000261;-23,416119;-46,371207
18000262;-46,450199;-46,450199
18000263;-22,504702;-44,612312
18000264;0;0
18000265;-23,416979;-46,374297
18000266;-23,429762;-46,414453
18000267;-22,98048;-45,462027
18000268;-22,504688;-44,612124
18000269;-23,431404;-46,418146
18000270;-22,48812;-44,550532
18000271;-22,504709;-44,612326
18000272;-23,450329;-46,462657
18000273;-23,453548;-46,471566
18000274;-23,427496;-46,408961
18000275;0;0
18000276;-23,430489;-46,416005
18000277;-23,430973;-46,416733
18000278;-23,416355;-46,372075
18000279;0;0
18000280;-23,440669;-46,440638
18000281;-22,504601;-44,611698
18000282;-23,416906;-46,374013
18000283;-23,406103;-46,336111
18000284;0;0
18000285;-22,633351;-43,905198
18000286;-22,62979;-43,910567
18000287;-23,42418;-46,400709
18000288;-22,629621;-43,910726
18000289;-22,630817;-43,908848
18000290;-22,504696;-44,61155
18000291;-23,424079;-46,400434
18000292;-22,666412;-43,850349
18000293;-23,429265;-46,41278
18000294;-23,433992;-46,4242
18000295;-22,449538;-44,316941
18000296;-23,4312;-46,417265
18000297;-22,504713;-44,611733
18000298;-22,504678;-44,612703
18000299;-22,489617;-44,554675
18000300;0;0
18000301;-23,429223;-46,413109
18000302;-23,453083;-46,469922
18000303;-22,630903;-43,908947
18000304;-23,429445;-46,41364
18000305;-23,440726;-46,440835
18000306;-22,630734;-43,909241
18000307;-23,453196;-46,47019
18000308;-22,488977;-44,552571
18000309;-23,419244;-46,383922
18000310;-22,631232;-43,908119
18000311;-23,428092;-46,410128
18000312;-23,403506;-46,332126
18000313;-23,416654;-46,373182
18000314;-22,488766;-44,552107
18000315;0;0
18000316;-22,504686;-44,611401
18000317;-22,634638;-43,903032
18000318;-23,423885;-46,399887
18000319;-23,42848;-46,411021
18000320;-23,428289;-46,410568
18000321;-23,414893;-46,366345
18000322;-23,428903;-46,411921
18000323;-22,687011;-43,810161
18000324;-46,4524;-46,4524
18000325;-22,555875;-44,173372
18000326;-22,504711;-44,611047
18000327;-23,453308;-46,470459
18000328;-23,4286;-46,411499
18000329;-23,427799;-46,409419
18000330;-22,495522;-44,570765
18000331;-22,450043;-44,327392
18000332;-46,4524;-46,4524
18000333;-23,27864;-45,980647
18000334;-22,45776;-44,417117
18000335;-23,440931;-46,441542
18000336;-23,429189;-46,412579
18000337;-22,489507;-44,553652
18000338;-22,488534;-44,550764
18000339;-23,45348;-46,47185
18000340;-23,4286;-46,411701
18000341;-46,453499;-46,453499
18000342;-22,494712;-44,568523
18000343;-22,467475;-44,503065
18000344;-23,403557;-46,332096
18000345;-23,415873;-46,370365
18000346;-22,488911;-44,550381
18000347;-22,489733;-44,556488
18000348;-23,428425;-46,41083
18000349;-23,449252;-46,459933
18000350;-22,494401;-44,568009
18000351;-22,487743;-44,550685
18000352;-46,452499;-46,452499
18000353;-23,406223;-46,336034
18000354;-22,488755;-44,551879
18000355;0;0
18000356;-22,489709;-44,555592
18000357;-22,494238;-44,567627
18000358;-22,488355;-44,550563
18000359;-23,452972;-46,469655
18000360;-23,415576;-46,369221
18000361;-23,440845;-46,438887
18000362;0;0
18000363;-23,415343;-46,368389
18000364;-22,628788;-43,911269
18000365;0;0
18000366;-23,415186;-46,36781
18000367;-22,492473;-44,56325
18000368;-22,457655;-44,41627
18000369;-22,504499;-44,6115
18000370;-23,440909;-46,44026
18000371;-22,504716;-44,610859
18000372;-23,452416;-46,467028
18000373;-22,504718;-44,610862
18000374;-23,415503;-46,368944
18000375;-23,440879;-46,441312
18000376;-22,537149;-44,194917
18000377;-22,504716;-44,61067
18000378;-22,495407;-44,57028
18000379;-22,599642;-43,946906
18000380;-22,628826;-43,911278
18000381;-22,504714;-44,611224
18000382;-22,630651;-43,90941
18000383;-22,633552;-43,904933
18000384;0;0
18000385;-22,630197;-43,910023
18000386;-22,666211;-43,850158
18000387;-22,599612;-43,946846
18000388;-23,452861;-46,469387
18000389;-22,50472;-44,610648
18000390;-22,634328;-43,903416
18000391;-22,504713;-44,611194
18000392;-22,742505;-45,093342
18000393;-22,504689;-44,611559
18000394;-22,495712;-44,571484
18000395;-23,431896;-46,419193
18000396;-22,449593;-44,316375
18000397;-22,4896;-44,554393
18000398;-22,504726;-44,610652
18000399;0;0
18000400;-23,17849;-45,84037
18000401;-22,504713;-44,611213
18000402;-22,742644;-45,093504
18000403;-22,504698;-44,611752
18000404;-22,489108;-44,55275
18000405;-23,409374;-46,343249
18000406;-23,414951;-46,36666
18000407;-23,406375;-46,336339
18000408;-23,428213;-46,410347
18000409;-22,599878;-43,946682
18000410;-22,63031;-43,909762
18000411;-22,50471;-44,610871
18000412;0;0
18000413;-22,489776;-44,556245
18000414;-22,487944;-44,550633
18000415;-22,50471;-44,611561
18000416;-22,489635;-44,555417
18000417;-46,453602;-46,453602
18000418;-22,504719;-44,610878
18000419;-22,489421;-44,553406
18000420;-23,427889;-46,409628
18000421;-23,427786;-46,409191
18000422;-22,449628;-44,31451
18000423;-22,495597;-44,571134
18000424;-23,448009;-46,457009
18000425;-22,504735;-44,61066
18000426;-22,56287;-44,17055
18000427;-22,504709;-44,61104
18000428;-23,528736;-46,588782
18000429;-22,631499;-43,907776
18000430;-22,449606;-44,315243
18000431;-22,504709;-44,611207
18000432;-22,494064;-44,567785
18000433;0;0
18000434;-22,449632;-44,315576
18000435;-22,666998;-43,85093
18000436;-22,632746;-43,90628
18000437;0;0
18000439;-23,449018;-46,459412
18000440;-23,423786;-46,399612
18000441;-23,2789;-45,981201
18000442;-23,278967;-45,981111
18000443;-22,449511;-44,317601
18000444;0;0
18000445;-23,2791;-45,9818
18000446;-22,667229;-43,851174
18000447;-22,457665;-44,415959
18000448;-23,429655;-46,414182
18000449;-22,628835;-43,911265
18000450;-23,440248;-46,43931
18000451;-46,431;-46,431
18000452;-23,301416;-46,022966
18000453;-46,428799;-46,428799
18000454;-23,426572;-46,406945
18000455;-22,667212;-43,851174
18000456;-46,453701;-46,453701
18000457;0;0
18000458;-23,2782;-45,982399
18000459;-22,449892;-44,32698
18000460;-23,279783;-45,982486
18000461;-23,41904;-46,38307
18000462;-23,301577;-46,023718
18000463;0;0
18000464;-23,440603;-46,439445
18000465;-23,279392;-45,981592
18000466;-23,440359;-46,439577
18000467;-23,447896;-46,456738
18000468;0;0
18000469;-22,488195;-44,551374
18000470;-22,488376;-44,551229
18000471;-23,454295;-46,47159
18000472;0;0
18000473;-22,457641;-44,415469
18000474;-23,448226;-46,4569
18000475;-46,455502;-46,455502
18000476;-22,449662;-44,316615
18000477;-23,453563;-46,472089
18000478;-23,4142;-46,363499
18000479;-23,2782;-45,9832
18000480;-23,440462;-46,439191
18000481;-23,448112;-46,456629
18000482;0;0
18000483;0;0
18000484;0;0
18000485;-23,421617;-46,392622
18000486;-22,457767;-44,416827
18000487;-46,4561;-46,4561
18000488;0;0
18000489;0;0
18000490;-23,301197;-46,023579
18000491;-23,437495;-46,431804
18000492;0;0
18000493;0;0
18000494;-23,413601;-46,361099
18000495;-23,453644;-46,471261
18000496;-23,2792;-45,9813
18000497;-23,453531;-46,470993
18000498;-46,455898;-46,455898
18000499;-23,27817;-45,979848
18000500;-23,278659;-45,981016
18000501;0;0
18000502;-23,279749;-45,982184
18000503;-23,447303;-46,454991
18000504;-22,634776;-43,902814
18000505;-22,504709;-44,611418
18000506;0;0
18000507;-23,437;-46,431999
18000508;-22,504699;-44,611063
18000509;-22,599633;-43,946702
18000510;-22,504712;-44,61142
18000511;-22,689252;-43,803768
18000512;-23,423342;-46,398225
18000513;-22,504691;-44,611395
18000514;-22,686968;-43,810388
18000515;-22,562662;-44,160484
18000516;-22,504698;-44,611034
18000517;-22,467491;-44,503213
18000518;0;0
18000519;-22,630927;-43,908944
18000520;-22,632301;-43,90708
18000521;-22,629455;-43,91092
18000522;0;0
18000523;-22,633205;-43,905428
18000524;-23,413799;-46,360802
18000525;-22,667394;-43,85136
18000526;-22,45769;-44,416287
18000527;-46,435699;-46,435699
18000528;-23,278561;-45,981196
18000529;-22,63055;-43,909613
18000530;-22,630514;-43,908843
18000531;-22,628824;-43,911276
18000532;-22,495146;-44,570926
18000533;-23,437419;-46,431216
18000534;-22,633753;-43,904632
18000535;-22,665995;-43,850008
18000536;-23,423692;-46,399337
18000537;-22,495464;-44,570487
18000538;-46,4286;-46,4286
18000539;-22,555657;-44,173461
18000540;-23,279732;-45,982189
18000541;-23,43226;-46,419571
18000542;-23,42476;-46,402366
18000543;-22,560293;-44,859726
18000544;-22,555871;-44,173388
18000545;0;0
18000547;-22,555678;-44,173393
18000548;-22,50473;-44,611747
18000549;-22,494142;-44,568096
18000550;-22,449647;-44,316615
18000551;-22,559872;-44,859166
18000553;-22,457644;-44,415658
18000554;-22,666801;-43,850732
18000555;-46,431499;-46,431499
18000556;0;0
18000557;-23,279797;-45,982515
18000558;-22,467566;-44,503671
18000559;-22,467513;-44,503421
18000560;-23,278855;-45,980547
18000561;-46,4296;-46,4296
18000562;-23,434027;-46,423166
18000563;-23,301476;-46,023351
18000564;-46,431;-46,431
18000565;-23,432068;-46,419661
18000566;-23,418904;-46,38164
18000567;-22,459477;-44,436296
18000568;-22,667003;-43,850889
18000569;-23,2785;-45,9804
18000570;-22,630438;-43,909777
18000571;-22,459435;-44,43602
18000572;-22,630658;-43,909429
18000573;-23,414;-46,362099
18000574;-23,42428;-46,400977
18000575;-22,450556;-44,328403
18000576;-22,62992;-43,910372
18000577;-23,279212;-45,981334
18000578;-23,452527;-46,467623
18000579;-22,560098;-44,859205
18000580;-23,451628;-46,465483
18000581;-22,635363;-43,902205
18000582;-23,22378;-45,905236
18000583;-23,173042;-45,827915
18000584;-22,459132;-44,436346
18000585;-22,742589;-45,093122
18000586;-23,109936;-45,70345
18000587;-22,560203;-44,859418
18000588;-23,266369;-45,961187
18000589;-23,223854;-45,904916
18000590;-23,148654;-45,779767
18000591;0;0
18000592;-22,56071;-44,860475
18000594;-22,742646;-45,093477
18000595;-23,179215;-45,84156
18000596;-23,422296;-46,39394
18000597;-22,560279;-44,859719
18000598;-22,560603;-44,860307
18000599;-22,630904;-43,908761
18000600;0;0
18000601;-22,742821;-45,093516
18000603;-22,584088;-44,002577
18000604;-23,223714;-45,905167
18000605;-22,742393;-45,093158
18000606;-22,742888;-45,093634
18000607;-23,223645;-45,90509
18000608;-23,178534;-45,840757
18000609;-22,74252;-45,093165
18000610;-23,178884;-45,840437
18000611;-22,560457;-44,860015
18000612;-22,559959;-44,858963
18000613;-22,666588;-43,850554
18000614;-22,55988;-44,859197
18000615;-22,66659;-43,850529
18000616;-22,560607;-44,8603
18000617;-22,634988;-43,902579
18000618;-22,634061;-43,904324
18000619;-22,666183;-43,85018
18000620;-22,632151;-43,907352
18000621;-22,686963;-43,810383
18000622;-22,449627;-44,316293
18000623;-22,467037;-44,503334
18000624;-22,631128;-43,908362
18000625;-22,666787;-43,85072
18000626;-23,223913;-45,904989
18000627;-22,460298;-44,442406
18000628;-22,44962;-44,314865
18000629;-22,760103;-45,118327
18000630;-22,449635;-44,315919
18000631;-22,519653;-44,710081
18000632;-22,562473;-44,160922
18000633;-23,177768;-45,839629
18000634;-23,178707;-45,840562
18000635;-23,42325;-46,397949
18000636;-23,042888;-45,577097
18000637;-23,029092;-45,546128
18000638;-23,148211;-45,779207
18000639;-22,742859;-45,093695
18000640;-23,178678;-45,841532
18000641;-22,822635;-45,192866
18000642;-22,559729;-44,858874
18000643;-22,687023;-43,810166
18000644;-22,495295;-44,571254
18000646;-23,029223;-45,546366
18000647;-22,519024;-44,708688
18000648;-22,559785;-44,859042
18000649;-23,254;-45,941101
18000650;-23,223719;-45,905176
18000651;-22,631378;-43,908061
18000652;-22,459499;-44,441368
18000653;-23,423058;-46,397399
18000654;-23,258281;-45,949267
18000655;-22,632648;-43,906641
18000656;-22,689194;-43,803866
18000657;-23,457919;-46,480328
18000658;-23,423154;-46,397677
18000660;-23,1785;-45,840373
18000661;-22,632469;-43,906814
18000662;-22,560235;-44,859557
18000663;-22,563564;-44,169447
18000664;-23,1172;-45,716712
18000665;-23,423429;-46,398501
18000666;-23,423513;-46,398781
18000667;-23,441032;-46,441178
18000668;-22,666023;-43,850013
18000670;-22,46704;-44,50382
18000671;-23,423602;-46,39906
18000672;-22,635195;-43,902396
18000673;-22,467035;-44,503168
18000674;-22,449641;-44,31594
18000675;-22,518593;-44,707857
18000676;-22,559785;-44,859044
18000677;-22,665398;-43,881331
18000678;-22,631045;-43,908579
18000679;-22,560531;-44,860181
18000680;-23,258328;-45,948978
18000681;-22,779277;-45,148458
18000682;-23,207715;-45,887728
18000683;-23,173172;-45,827776
18000684;-23,116899;-45,716229
18000685;-23,178942;-45,841653
18000686;0;0
18000687;-23,149273;-45,780621
18000688;-23,178769;-45,840267
18000689;-23,178764;-45,840266
18000690;-23,042806;-45,576804
18000691;0;0
18000692;-22,745267;-45,097794
18000693;-22,560291;-44,859452
18000694;-22,666414;-43,850291
18000695;-23,177981;-45,840166
18000696;-22,560196;-44,859417
18000697;-23,117084;-45,71653
18000698;-23,029211;-45,54637
18000699;-23,53015;-46,589478
18000700;-23,109765;-45,703192
18000701;-23,452827;-46,468228
18000704;-23,173169;-45,828005
18000705;0;0
18000706;-23,117041;-45,716464
18000707;-23,421786;-46,391648
18000708;-22,55576;-44,172848
18000709;-22,562585;-44,170086
18000710;-22,561661;-44,166907
18000711;-22,459159;-44,436606
18000712;-23,418415;-46,379954
18000713;-23,417019;-46,375762
18000714;-23,179228;-45,841584
18000715;-23,253599;-45,940899
18000716;-22,560438;-44,860021
18000717;-22,779304;-45,148424
18000718;0;0
18000719;-23,117154;-45,716676
18000720;-23,452304;-46,46709
18000721;-23,223657;-45,905082
18000722;-23,414101;-46,3615
18000723;-23,029244;-45,546608
18000724;-22,46009;-44,442259
18000725;-23,178933;-45,841622
18000726;-22,760151;-45,118558
18000727;-23,452664;-46,467539
18000728;-22,779745;-45,147919
18000729;-23,451994;-46,465933
18000730;-22,46711;-44,504357
18000731;-23,116912;-45,716218
18000732;-23,45264;-46,467892
18000733;-22,559762;-44,859321
18000734;0;0
18000735;-22,782702;-45,149909
18000736;-23,148481;-45,779067
18000737;-23,16732;-45,816265
18000738;0;0
18000739;-22,555744;-44,172814
18000740;-22,559663;-44,859101
18000741;-22,779744;-45,147939
18000742;-23,453674;-46,471866
18000743;0;0
18000744;-22,45972;-44,44143
18000745;-22,559707;-44,858849
18000746;-22,495345;-44,571352
18000747;-23,274363;-45,973926
18000748;-22,760058;-45,118366
18000749;0;0
18000750;-23,441581;-46,441869
18000751;-23,179424;-45,841397
18000752;-23,149059;-45,780398
18000753;-22,459499;-44,441382
18000754;-23,110036;-45,703644
18000755;-22,779522;-45,148266
18000756;-22,495515;-44,571616
18000757;-22,495469;-44,571585
18000758;-22,449153;-44,325358
18000759;0;0
18000760;-23,258349;-45,949511
18000761;-23,223771;-45,904961
18000762;-23,214442;-45,894717
18000763;0;0
18000764;0;0
18000765;-22,561589;-44,167501
18000766;-23,418508;-46,381128
18000767;-22,459828;-44,4413
18000768;-22,457382;-44,415528
18000769;-22,547988;-44,183022
18000770;-23,324448;-46,122388
18000771;-22,494268;-44,568704
18000772;-23,274366;-45,973895
18000773;-23,440695;-46,44038
18000774;-22,460341;-44,441075
18000775;-23,451742;-46,465751
18000776;-22,467046;-44,503121
18000777;0;0
18000778;-23,223712;-45,905021
18000779;-23,148845;-45,780116
18000780;-22,548721;-44,18284
18000781;-22,745223;-45,097814
18000782;-22,760201;-45,11852
18000783;-22,459757;-44,441729
18000784;-22,459882;-44,442023
18000785;-22,467017;-44,503759
18000786;-22,828732;-45,210819
18000787;-22,449287;-44,325657
18000788;-22,492051;-44,56364
18000789;-23,45805;-46,480628
18000790;-23,457919;-46,480328
18000791;-22,467041;-44,503322
18000792;-22,828698;-45,210777
18000793;-22,561677;-44,166433
18000794;-23,274642;-45,973904
18000795;-22,457199;-44,414902
18000796;-23,1779;-45,839298
18000797;-22,467071;-44,504088
18000798;-23,274643;-45,973941
18000799;-22,45736;-44,415521
18000800;-23,457711;-46,479839
18000801;-23,469678;-46,512806
18000802;-22,45736;-44,415255
18000803;0;0
18000804;-23,528014;-46,588836
18000805;-23,22379;-45,905261
18000806;-23,435907;-46,427754
18000807;-23,178543;-45,840759
18000808;0;0
18000809;-23,422606;-46,396323
18000810;-22,504441;-44,675346
18000811;-22,548342;-44,182953
18000812;-22,449415;-44,325905
18000813;-22,760231;-45,11863
18000814;-23,457711;-46,479839
18000815;-22,561603;-44,167206
18000816;-23,450791;-46,46428
18000817;-22,779517;-45,148245
18000818;-22,549153;-44,182725
18000819;-23,420723;-46,389284
18000820;-23,420483;-46,388417
18000821;-23,457839;-46,480117
18000822;-22,459527;-44,441349
18000823;-22,745278;-45,097778
18000824;-23,458169;-46,480906
18000825;-22,556066;-44,172788
18000826;-22,453501;-44,374286
18000827;-23,458267;-46,481139
18000828;-23,458169;-46,480906
18000829;-23,177814;-45,839935
18000830;-22,459101;-44,436008
18000831;-22,45906;-44,435985
18000832;-22,449023;-44,325097
18000833;-22,556058;-44,172809
18000834;-22,494333;-44,568975
18000835;-23,422262;-46,394884
18000836;-23,420528;-46,388788
18000837;-23,420795;-46,389544
18000838;0;0
18000839;-23,4214;-46,391763
18000840;0;0
18000841;-23,458375;-46,4814
18000842;0;0
18000843;-23,45805;-46,480628
18000844;-22,467037;-44,503526
18000845;0;0
18000846;-22,494209;-44,568498
18000847;-23,435907;-46,427754
18000848;-22,459518;-44,441352
18000849;-22,457352;-44,415231
18000850;0;0
18000851;0;0
18000852;0;0
18000853;-22,457307;-44,41496
18000854;0;0
18000855;-23,521928;-46,585183
18000856;-23,430728;-46,416549
18000857;-22,561593;-44,167572
18000858;0;0
18000859;-23,4221;-46,394311
18000860;-23,530258;-46,589789
18000861;-23,421937;-46,393747
18000862;-23,529964;-46,5892
18000863;-23,458267;-46,481139
18000864;-23,421165;-46,390919
18000865;-23,526303;-46,588381
18000866;0;0
18000867;-23,458375;-46,4814
18000868;-23,529064;-46,588778
18000869;-23,434112;-46,423514
18000870;-23,422351;-46,395161
18000871;-22,495015;-44,570705
18000872;-23,528358;-46,588817
18000873;-23,42109;-46,390637
18000874;0;0
18000875;-23,421245;-46,3912
18000876;-23,420651;-46,389016
18000877;-23,422021;-46,394029
18000878;-23,421012;-46,390355
18000879;-23,431989;-46,419417
18000880;-23,420859;-46,389811
18000881;-22,559539;-44,858938
18000882;0;0
18000883;-23,5294;-46,588781
18000884;-23,434104;-46,424465
18000885;-23,421322;-46,391481
18000886;-23,435544;-46,426957
18000887;-23,177973;-45,840162
18000889;-23,178281;-45,840298
18000891;-23,178743;-45,840555
18000892;-22,529949;-44,745948
18000893;-23,17839;-45,839209
18000894;-22,560875;-44,860365
18000895;-22,53003;-44,745037
18000896;-23,178118;-45,839183
18000897;-23,2547;-45,939602
18000898;-22,560713;-44,860076
18000899;-23,253901;-45,941101
18000900;-22,792857;-45,164104
18000902;-22,745244;-45,097801
18000903;-22,52989;-44,745525
18000904;-22,530118;-44,744171
18000905;-22,518719;-44,708099
18000906;-22,559595;-44,858677
18000907;-23,178875;-45,840442
18000910;-23,178458;-45,841032
18000911;0;0
18000912;-22,559546;-44,858357
18000913;-22,519693;-44,710269
18000914;-22,52998;-44,743946
18000915;-22,559819;-44,858778
18000917;-23,22398;-45,905057
18000919;-23,207493;-45,887416
18000921;-23,224051;-45,905132
18000923;-23,178505;-45,841315
18000924;-23,274231;-45,973674
18000925;-23,266368;-45,961208
18000926;-22,559676;-44,858525
18000927;-22,52995;-44,745231
18000928;-23,252199;-45,938202
18000929;-22,530233;-44,744395
18000931;-22,529914;-44,745706
18000932;-22,51886;-44,708359
18000933;-22,530273;-44,74461
18000935;-23,435544;-46,426957
18000938;-23,178362;-45,840331
18000939;0;0
18000941;-22,519654;-44,710076
18000942;-22,560232;-44,859102
18000943;-22,559604;-44,858719
18000947;-23,177868;-45,839334
18000949;-23,178389;-45,839229
18000950;-23,436179;-46,428581
18000951;-23,178473;-45,841013
18000952;-23,177819;-45,839941
18000954;-22,518862;-44,708334
18000955;-22,519675;-44,710265
18000956;-23,178661;-45,841535
18000957;-22,760033;-45,118323
18000958;-22,516873;-44,704722
18000960;-22,559918;-44,858472
18001001;-23,347385;-46,166435
18001002;-23,2803;-45,9827
18001003;-23,458097;-46,480161
18001004;-23,334231;-46,141389
18001005;-23,347709;-46,167404
18001006;-23,33242;-46,137835
18001007;-23,337162;-46,147049
18001008;-23,301829;-46,021817
18001009;-23,347503;-46,166779
18001010;-23,345969;-46,163571
18001011;-46,416901;-46,416901
18001012;-23,500825;-46,560142
18001013;-23,43108;-46,416344
18001014;-23,339789;-46,152178
18001015;-23,34002;-46,152476
18001016;-23,302582;-46,025704
18001017;-23,347643;-46,167085
18001018;-23,281248;-45,982824
18001019;-23,332583;-46,138157
18001020;-23,332755;-46,138446
18001021;-23,302276;-46,02469
18001022;-23,333292;-46,139525
18001023;-23,337846;-46,148343
18001024;-23,334205;-46,141261
18001025;-23,30255;-46,025388
18001026;-23,301988;-46,023967
